Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,How do I negotiate my salary during a job offer?,80,298.639,0.0504
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,35,299.523,0.0900
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,59,299.068,0.0611
gemma3:4b,What are some tips to stay focused while studying?,71,298.809,0.0543
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,23,299.743,0.1273
gemma3:4b,What are some tips to stay focused while studying?,121,297.961,0.0389
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,25,299.701,0.1189
gemma3:4b,What's the difference between anxiety and stress?,45,299.327,0.0743
gemma3:4b,What are some tips to stay focused while studying?,82,298.759,0.0488
gemma3:4b,How do I negotiate my salary during a job offer?,30,299.609,0.1022
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,64,298.970,0.0577
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.345,0.0739
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,300.071,0.5184
gemma3:4b,How do I write a professional follow-up email after a job in...,52,299.186,0.0669
gemma3:4b,How can I start a simple workout routine at home with no equ...,31,299.584,0.0992
gemma3:4b,What's the difference between anxiety and stress?,22,299.753,0.1322
gemma3:4b,How do I negotiate my salary during a job offer?,70,298.913,0.0539
gemma3:4b,What's the difference between anxiety and stress?,58,299.108,0.0614
gemma3:4b,How do I write a professional follow-up email after a job in...,16,299.856,0.1753
gemma3:4b,How do I negotiate my salary during a job offer?,17,299.860,0.1652
gemma3:4b,How do I negotiate my salary during a job offer?,51,299.219,0.0676
gemma3:4b,How do I negotiate my salary during a job offer?,34,299.548,0.0917
gemma3:4b,How can I start a simple workout routine at home with no equ...,30,299.643,0.1008
gemma3:4b,How can I start a simple workout routine at home with no equ...,80,298.713,0.0494
gemma3:4b,How do I write a professional follow-up email after a job in...,74,298.814,0.0521
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.353,0.0736
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,13,299.945,0.2107
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.209,0.0691
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,42,299.377,0.0783
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,52,299.170,0.0672
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.138,1.2621
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.312,0.0729
gemma3:4b,How do I write a professional follow-up email after a job in...,48,299.284,0.0707
gemma3:4b,What are some fun icebreaker questions for team meetings?,11,299.967,0.2450
gemma3:4b,How can I start a simple workout routine at home with no equ...,36,299.504,0.0877
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,10,299.995,0.2686
gemma3:4b,What are some tips to stay focused while studying?,7,300.051,0.3750
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,19,299.808,0.1502
gemma3:4b,What are some tips to stay focused while studying?,21,299.787,0.1371
gemma3:4b,What are some tips to stay focused while studying?,18,299.847,0.1564
gemma3:4b,Can you explain inflation in simple terms?,26,299.690,0.1160
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,19,299.817,0.1497
gemma3:4b,What are some fun icebreaker questions for team meetings?,73,298.821,0.0526
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,25,299.710,0.1181
gemma3:4b,How do I write a professional follow-up email after a job in...,79,298.712,0.0500
gemma3:4b,What are some tips to stay focused while studying?,96,298.427,0.0441
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,70,298.806,0.0551
gemma3:4b,Can you explain inflation in simple terms?,59,299.036,0.0615
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.225,0.0674
gemma3:4b,What are some fun icebreaker questions for team meetings?,21,299.786,0.1375
gemma3:4b,How can I start a simple workout routine at home with no equ...,32,299.594,0.0964
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,114,298.084,0.0402
gemma3:4b,What are some tips to stay focused while studying?,26,299.697,0.1143
gemma3:4b,How do I write a professional follow-up email after a job in...,27,299.684,0.1105
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,24,299.723,0.1226
gemma3:4b,Can you explain inflation in simple terms?,10,299.984,0.2679
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,66,298.949,0.0564
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,13,299.936,0.2098
gemma3:4b,What are some tips to stay focused while studying?,46,299.314,0.0727
gemma3:4b,What are some tips to stay focused while studying?,16,299.877,0.1744
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,14,299.918,0.1967
gemma3:4b,How do I negotiate my salary during a job offer?,27,299.684,0.1105
gemma3:4b,How can I start a simple workout routine at home with no equ...,24,299.734,0.1220
gemma3:4b,What are some fun icebreaker questions for team meetings?,63,298.949,0.0591
gemma3:4b,Can you explain inflation in simple terms?,26,299.706,0.1137
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,24,299.734,0.1219
gemma3:4b,What are some tips to stay focused while studying?,15,299.892,0.1848
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.249,0.0713
gemma3:4b,How can I start a simple workout routine at home with no equ...,72,298.810,0.0535
gemma3:4b,What's the difference between anxiety and stress?,33,299.540,0.0947
gemma3:4b,What are some tips to stay focused while studying?,43,299.388,0.0762
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,54,299.195,0.0642
gemma3:4b,Can you explain inflation in simple terms?,30,299.599,0.1023
gemma3:4b,How do I write a professional follow-up email after a job in...,106,298.164,0.0430
gemma3:4b,What are some fun icebreaker questions for team meetings?,53,299.214,0.0653
gemma3:4b,What are some tips to stay focused while studying?,25,299.680,0.1195
gemma3:4b,How do I write a professional follow-up email after a job in...,62,299.033,0.0586
gemma3:4b,How do I negotiate my salary during a job offer?,23,299.744,0.1273
gemma3:4b,How do I negotiate my salary during a job offer?,32,299.578,0.0968
gemma3:4b,How do I negotiate my salary during a job offer?,19,299.824,0.1500
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,123,297.854,0.0391
gemma3:4b,What are some tips to stay focused while studying?,129,297.670,0.0387
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,14,299.894,0.1980
gemma3:4b,Can you explain inflation in simple terms?,88,298.526,0.0472
gemma3:4b,How do I negotiate my salary during a job offer?,57,299.121,0.0625
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,22,299.749,0.1325
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,73,298.845,0.0524
gemma3:4b,Can you explain inflation in simple terms?,16,299.889,0.1744
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,87,298.459,0.0483
gemma3:4b,What's the difference between anxiety and stress?,68,298.936,0.0548
gemma3:4b,What are some fun icebreaker questions for team meetings?,69,298.916,0.0544
gemma3:4b,How do I write a professional follow-up email after a job in...,31,299.581,0.0995
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,40,299.450,0.0803
gemma3:4b,Can you explain inflation in simple terms?,114,298.090,0.0402
gemma3:4b,How do I write a professional follow-up email after a job in...,55,299.162,0.0637
gemma3:4b,How do I negotiate my salary during a job offer?,77,298.670,0.0518
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,65,299.001,0.0564
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,105,298.219,0.0424
gemma3:4b,How do I negotiate my salary during a job offer?,85,298.582,0.0481
gemma3:4b,What are some fun icebreaker questions for team meetings?,62,298.957,0.0599
gemma3:4b,How do I write a professional follow-up email after a job in...,20,299.826,0.1427
gemma3:4b,Can you explain inflation in simple terms?,19,299.804,0.1504
gemma3:4b,What's the difference between anxiety and stress?,22,299.765,0.1318
gemma3:4b,How do I write a professional follow-up email after a job in...,96,298.447,0.0439
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,58,299.091,0.0616
gemma3:4b,How do I write a professional follow-up email after a job in...,190,296.479,0.0326
gemma3:4b,What are some tips to stay focused while studying?,39,299.448,0.0825
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,116,297.927,0.0409
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,37,299.472,0.0863
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,59,299.095,0.0605
gemma3:4b,How can I start a simple workout routine at home with no equ...,7,300.049,0.3744
gemma3:4b,Can you explain inflation in simple terms?,60,299.053,0.0602
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,59,299.068,0.0610
gemma3:4b,What's the difference between anxiety and stress?,18,299.828,0.1582
gemma3:4b,What's the difference between anxiety and stress?,18,299.844,0.1568
gemma3:4b,Can you explain inflation in simple terms?,7,300.055,0.3747
gemma3:4b,Can you explain inflation in simple terms?,34,299.545,0.0919
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,38,299.429,0.0851
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,23,299.759,0.1262
gemma3:4b,How do I write a professional follow-up email after a job in...,67,298.911,0.0561
gemma3:4b,How do I write a professional follow-up email after a job in...,59,299.013,0.0619
gemma3:4b,Can you explain inflation in simple terms?,55,299.159,0.0637
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,43,299.394,0.0764
gemma3:4b,What are some fun icebreaker questions for team meetings?,38,299.466,0.0841
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,61,299.047,0.0593
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.198,0.0682
gemma3:4b,How do I negotiate my salary during a job offer?,79,298.724,0.0500
gemma3:4b,What are some tips to stay focused while studying?,61,299.001,0.0601
gemma3:4b,What are some tips to stay focused while studying?,72,298.850,0.0529
gemma3:4b,What are some fun icebreaker questions for team meetings?,133,297.633,0.0381
gemma3:4b,What's the difference between anxiety and stress?,76,298.716,0.0520
gemma3:4b,How do I write a professional follow-up email after a job in...,76,298.766,0.0513
gemma3:4b,What's the difference between anxiety and stress?,59,299.089,0.0606
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,9,300.004,0.2953
gemma3:4b,Can you explain inflation in simple terms?,110,298.127,0.0412
gemma3:4b,What are some tips to stay focused while studying?,13,299.930,0.2101
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.344,0.0738
gemma3:4b,What are some tips to stay focused while studying?,56,299.103,0.0636
gemma3:4b,What's the difference between anxiety and stress?,13,299.938,0.2100
gemma3:4b,How can I start a simple workout routine at home with no equ...,88,298.544,0.0468
gemma3:4b,What are some fun icebreaker questions for team meetings?,10,299.985,0.2676
gemma3:4b,What's the difference between anxiety and stress?,14,299.913,0.1962
gemma3:4b,What are some fun icebreaker questions for team meetings?,23,299.756,0.1263
gemma3:4b,Can you explain inflation in simple terms?,26,299.669,0.1151
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.181,0.0683
gemma3:4b,How do I negotiate my salary during a job offer?,27,299.670,0.1108
gemma3:4b,How do I write a professional follow-up email after a job in...,24,299.716,0.1227
gemma3:4b,What are some fun icebreaker questions for team meetings?,61,299.065,0.0590
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.353,0.0770
gemma3:4b,How can I start a simple workout routine at home with no equ...,54,299.202,0.0643
gemma3:4b,What are some tips to stay focused while studying?,45,299.307,0.0746
gemma3:4b,What are some tips to stay focused while studying?,25,299.706,0.1189
gemma3:4b,What's the difference between anxiety and stress?,8,300.022,0.3303
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,5,300.089,0.5152
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,55,299.171,0.0635
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.311,0.0745
gemma3:4b,How do I write a professional follow-up email after a job in...,16,299.873,0.1745
gemma3:4b,How can I start a simple workout routine at home with no equ...,28,299.737,0.1085
gemma3:4b,What are some fun icebreaker questions for team meetings?,24,299.697,0.1238
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.309,0.0713
gemma3:4b,Can you explain inflation in simple terms?,36,299.502,0.0878
gemma3:4b,How do I write a professional follow-up email after a job in...,23,299.727,0.1277
gemma3:4b,How do I write a professional follow-up email after a job in...,89,298.527,0.0465
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,35,299.534,0.0894
gemma3:4b,How do I write a professional follow-up email after a job in...,74,298.841,0.0518
gemma3:4b,What's the difference between anxiety and stress?,69,298.856,0.0551
gemma3:4b,How can I start a simple workout routine at home with no equ...,29,299.651,0.1041
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.314,0.0744
gemma3:4b,What are some fun icebreaker questions for team meetings?,31,299.607,0.0987
gemma3:4b,What are some tips to stay focused while studying?,3,300.126,0.8486
gemma3:4b,What are some tips to stay focused while studying?,14,299.910,0.1969
gemma3:4b,How do I negotiate my salary during a job offer?,79,298.705,0.0503
gemma3:4b,What are some fun icebreaker questions for team meetings?,57,299.081,0.0629
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,27,299.663,0.1115
gemma3:4b,What's the difference between anxiety and stress?,19,299.804,0.1504
gemma3:4b,What are some fun icebreaker questions for team meetings?,28,299.656,0.1077
gemma3:4b,How can I start a simple workout routine at home with no equ...,40,299.428,0.0808
gemma3:4b,What are some tips to stay focused while studying?,53,299.160,0.0661
gemma3:4b,How can I start a simple workout routine at home with no equ...,32,299.595,0.0966
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,37,299.499,0.0861
gemma3:4b,What's the difference between anxiety and stress?,26,299.661,0.1154
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,9,300.005,0.2956
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,38,299.479,0.0837
gemma3:4b,Can you explain inflation in simple terms?,19,299.788,0.1512
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,56,299.147,0.0630
gemma3:4b,How do I negotiate my salary during a job offer?,34,299.546,0.0922
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,27,299.660,0.1113
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,34,299.511,0.0927
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,57,299.066,0.0632
gemma3:4b,What are some fun icebreaker questions for team meetings?,26,299.681,0.1148
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,100,298.287,0.0438
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,6,300.062,0.4342
gemma3:4b,What's the difference between anxiety and stress?,87,298.585,0.0471
gemma3:4b,How can I start a simple workout routine at home with no equ...,83,298.655,0.0483
gemma3:4b,What are some tips to stay focused while studying?,16,299.882,0.1741
gemma3:4b,How do I negotiate my salary during a job offer?,4,300.098,0.6418
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.310,0.0746
gemma3:4b,How do I write a professional follow-up email after a job in...,152,297.348,0.0350
gemma3:4b,How do I write a professional follow-up email after a job in...,121,297.936,0.0391
gemma3:4b,Can you explain inflation in simple terms?,162,297.179,0.0339
gemma3:4b,How do I write a professional follow-up email after a job in...,121,297.917,0.0392
gemma3:4b,What's the difference between anxiety and stress?,36,299.511,0.0876
gemma3:4b,Can you explain inflation in simple terms?,19,299.834,0.1492
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,17,299.871,0.1645
gemma3:4b,How do I negotiate my salary during a job offer?,68,298.865,0.0560
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,25,299.696,0.1186
gemma3:4b,Can you explain inflation in simple terms?,28,299.643,0.1079
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,34,299.542,0.0918
gemma3:4b,How can I start a simple workout routine at home with no equ...,69,298.910,0.0545
gemma3:4b,How do I negotiate my salary during a job offer?,160,297.104,0.0347
gemma3:4b,What are some fun icebreaker questions for team meetings?,40,299.446,0.0807
gemma3:4b,What are some fun icebreaker questions for team meetings?,38,299.450,0.0845
gemma3:4b,How can I start a simple workout routine at home with no equ...,58,299.067,0.0622
gemma3:4b,What's the difference between anxiety and stress?,112,298.028,0.0415
gemma3:4b,How do I write a professional follow-up email after a job in...,35,299.518,0.0898
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,33,299.542,0.0957
gemma3:4b,How can I start a simple workout routine at home with no equ...,33,299.566,0.0939
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.148,2.5143
gemma3:4b,How do I negotiate my salary during a job offer?,67,298.897,0.0562
gemma3:4b,What's the difference between anxiety and stress?,30,299.629,0.1014
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,60,299.181,0.0603
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.450,0.0715
gemma3:4b,What's the difference between anxiety and stress?,1,300.145,2.5179
gemma3:4b,How can I start a simple workout routine at home with no equ...,9,300.015,0.2956
gemma3:4b,Can you explain inflation in simple terms?,83,298.653,0.0484
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,22,299.754,0.1337
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,85,298.548,0.0485
gemma3:4b,How do I negotiate my salary during a job offer?,20,299.774,0.1444
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,94,298.446,0.0449
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,6,300.062,0.4338
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,3,300.118,0.8493
gemma3:4b,What are some tips to stay focused while studying?,62,298.998,0.0593
gemma3:4b,What's the difference between anxiety and stress?,78,298.699,0.0508
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.313,0.0745
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,84,298.569,0.0487
gemma3:4b,Can you explain inflation in simple terms?,148,297.451,0.0352
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,123,297.901,0.0387
gemma3:4b,What are some tips to stay focused while studying?,82,298.666,0.0490
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,61,299.031,0.0599
gemma3:4b,What are some fun icebreaker questions for team meetings?,22,299.768,0.1323
gemma3:4b,Can you explain inflation in simple terms?,67,298.886,0.0565
gemma3:4b,What are some fun icebreaker questions for team meetings?,74,298.766,0.0528
gemma3:4b,How do I write a professional follow-up email after a job in...,81,298.707,0.0490
gemma3:4b,How do I negotiate my salary during a job offer?,28,299.658,0.1074
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.343,0.0758
gemma3:4b,What are some tips to stay focused while studying?,87,298.540,0.0475
gemma3:4b,Can you explain inflation in simple terms?,49,299.295,0.0690
gemma3:4b,How can I start a simple workout routine at home with no equ...,57,299.091,0.0628
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,40,299.439,0.0806
gemma3:4b,How do I negotiate my salary during a job offer?,50,299.208,0.0691
gemma3:4b,How do I negotiate my salary during a job offer?,52,299.184,0.0670
gemma3:4b,How do I write a professional follow-up email after a job in...,43,299.361,0.0772
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,67,298.951,0.0555
gemma3:4b,How can I start a simple workout routine at home with no equ...,120,298.066,0.0392
gemma3:4b,What are some tips to stay focused while studying?,44,299.297,0.0765
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,72,298.848,0.0531
gemma3:4b,What are some fun icebreaker questions for team meetings?,63,298.977,0.0586
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,100,298.321,0.0434
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.308,0.0715
gemma3:4b,How do I negotiate my salary during a job offer?,123,297.914,0.0386
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,65,298.883,0.0582
gemma3:4b,What's the difference between anxiety and stress?,29,299.604,0.1055
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.318,0.0729
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,97,298.313,0.0449
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.318,0.0683
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.296,0.0718
gemma3:4b,How do I write a professional follow-up email after a job in...,35,299.504,0.0905
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,129,297.789,0.0378
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.272,0.0706
gemma3:4b,What are some tips to stay focused while studying?,11,299.962,0.2458
gemma3:4b,Can you explain inflation in simple terms?,59,299.058,0.0613
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,64,298.989,0.0574
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,20,299.780,0.1441
gemma3:4b,How do I negotiate my salary during a job offer?,76,298.798,0.0509
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,15,299.872,0.1859
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,54,299.194,0.0643
gemma3:4b,What are some tips to stay focused while studying?,27,299.647,0.1118
gemma3:4b,How do I write a professional follow-up email after a job in...,15,299.894,0.1849
gemma3:4b,How can I start a simple workout routine at home with no equ...,22,299.745,0.1328
gemma3:4b,What's the difference between anxiety and stress?,43,299.386,0.0764
gemma3:4b,How can I start a simple workout routine at home with no equ...,33,299.567,0.0939
gemma3:4b,Can you explain inflation in simple terms?,31,299.579,0.0995
gemma3:4b,What's the difference between anxiety and stress?,20,299.786,0.1441
gemma3:4b,What are some tips to stay focused while studying?,24,299.714,0.1228
gemma3:4b,What's the difference between anxiety and stress?,19,299.825,0.1496
gemma3:4b,What's the difference between anxiety and stress?,62,299.058,0.0582
gemma3:4b,How do I negotiate my salary during a job offer?,44,299.378,0.0747
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.146,2.5169
gemma3:4b,Can you explain inflation in simple terms?,19,299.789,0.1511
gemma3:4b,How do I negotiate my salary during a job offer?,40,299.432,0.0813
gemma3:4b,What are some fun icebreaker questions for team meetings?,65,298.981,0.0566
gemma3:4b,What are some tips to stay focused while studying?,170,296.944,0.0337
gemma3:4b,What are some fun icebreaker questions for team meetings?,34,299.531,0.0921
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,17,299.845,0.1663
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.275,0.0692
gemma3:4b,What are some tips to stay focused while studying?,149,297.338,0.0358
gemma3:4b,What are some tips to stay focused while studying?,48,299.293,0.0702
gemma3:4b,How can I start a simple workout routine at home with no equ...,10,299.991,0.2676
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,16,299.864,0.1753
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,10,299.986,0.2674
gemma3:4b,What are some fun icebreaker questions for team meetings?,91,298.485,0.0459
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,28,299.634,0.1082
gemma3:4b,How do I write a professional follow-up email after a job in...,99,298.335,0.0437
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,12,299.960,0.2268
gemma3:4b,How can I start a simple workout routine at home with no equ...,20,299.789,0.1436
gemma3:4b,How can I start a simple workout routine at home with no equ...,26,299.698,0.1143
gemma3:4b,What are some tips to stay focused while studying?,12,299.942,0.2278
gemma3:4b,How do I write a professional follow-up email after a job in...,138,297.652,0.0363
gemma3:4b,What are some tips to stay focused while studying?,61,299.021,0.0599
gemma3:4b,How do I write a professional follow-up email after a job in...,86,298.634,0.0469
gemma3:4b,Can you explain inflation in simple terms?,65,299.022,0.0563
gemma3:4b,How do I write a professional follow-up email after a job in...,132,297.781,0.0370
gemma3:4b,Can you explain inflation in simple terms?,125,297.781,0.0391
gemma3:4b,Can you explain inflation in simple terms?,64,299.015,0.0569
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,25,299.719,0.1177
gemma3:4b,How can I start a simple workout routine at home with no equ...,102,298.225,0.0436
gemma3:4b,How do I write a professional follow-up email after a job in...,38,299.475,0.0839
gemma3:4b,Can you explain inflation in simple terms?,16,299.889,0.1734
gemma3:4b,How do I negotiate my salary during a job offer?,37,299.485,0.0860
gemma3:4b,What are some fun icebreaker questions for team meetings?,109,298.094,0.0420
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,152,297.268,0.0355
gemma3:4b,How can I start a simple workout routine at home with no equ...,5,300.080,0.5170
gemma3:4b,How can I start a simple workout routine at home with no equ...,41,299.397,0.0796
gemma3:4b,How can I start a simple workout routine at home with no equ...,17,299.870,0.1646
gemma3:4b,How can I start a simple workout routine at home with no equ...,4,300.097,0.6413
gemma3:4b,Can you explain inflation in simple terms?,31,299.586,0.0997
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,4,300.098,0.6415
gemma3:4b,How do I write a professional follow-up email after a job in...,6,300.071,0.4321
gemma3:4b,How do I write a professional follow-up email after a job in...,62,298.977,0.0595
gemma3:4b,What are some tips to stay focused while studying?,3,300.139,0.8456
gemma3:4b,Can you explain inflation in simple terms?,4,300.105,0.6398
gemma3:4b,How can I start a simple workout routine at home with no equ...,25,299.687,0.1192
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,145,297.426,0.0361
gemma3:4b,How can I start a simple workout routine at home with no equ...,13,299.926,0.2107
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.255,0.0669
gemma3:4b,What's the difference between anxiety and stress?,43,299.390,0.0761
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,14,299.907,0.1970
gemma3:4b,What are some fun icebreaker questions for team meetings?,23,299.739,0.1273
gemma3:4b,What's the difference between anxiety and stress?,71,298.841,0.0540
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,18,299.833,0.1574
gemma3:4b,Can you explain inflation in simple terms?,24,299.730,0.1222
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.246,0.0685
gemma3:4b,Can you explain inflation in simple terms?,143,297.486,0.0362
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.252,0.0686
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,13,299.951,0.2097
gemma3:4b,How do I negotiate my salary during a job offer?,33,299.539,0.0947
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,38,299.450,0.0846
gemma3:4b,What are some fun icebreaker questions for team meetings?,6,300.075,0.4329
gemma3:4b,How can I start a simple workout routine at home with no equ...,81,298.708,0.0488
gemma3:4b,What are some tips to stay focused while studying?,38,299.461,0.0844
gemma3:4b,What are some fun icebreaker questions for team meetings?,28,299.647,0.1077
gemma3:4b,How can I start a simple workout routine at home with no equ...,68,298.959,0.0545
gemma3:4b,Can you explain inflation in simple terms?,14,299.909,0.1969
gemma3:4b,What's the difference between anxiety and stress?,32,299.561,0.0974
gemma3:4b,What's the difference between anxiety and stress?,23,299.752,0.1267
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,135,297.699,0.0368
gemma3:4b,How can I start a simple workout routine at home with no equ...,19,299.810,0.1503
gemma3:4b,How do I negotiate my salary during a job offer?,36,299.503,0.0881
gemma3:4b,How do I write a professional follow-up email after a job in...,24,299.723,0.1225
gemma3:4b,What are some fun icebreaker questions for team meetings?,135,297.679,0.0369
gemma3:4b,What are some tips to stay focused while studying?,20,299.808,0.1431
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,36,299.498,0.0880
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,144,297.423,0.0364
gemma3:4b,What are some tips to stay focused while studying?,129,297.693,0.0385
gemma3:4b,How can I start a simple workout routine at home with no equ...,102,298.200,0.0438
gemma3:4b,How do I negotiate my salary during a job offer?,45,299.344,0.0737
gemma3:4b,What are some tips to stay focused while studying?,60,299.121,0.0605
gemma3:4b,How do I write a professional follow-up email after a job in...,86,298.584,0.0476
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,65,298.952,0.0571
gemma3:4b,How do I negotiate my salary during a job offer?,53,299.104,0.0671
gemma3:4b,Can you explain inflation in simple terms?,14,299.897,0.1974
gemma3:4b,How can I start a simple workout routine at home with no equ...,69,298.895,0.0547
